chargedeviceid,name,latitude,longitude,town,chargedevicestatus,locationtype,datecreated,dateupdated,connectorcount
c66b7772dce42196960c053b91077333,HALBEATH PARK & RIDE,56.08164,-3.394109,INVERKEITHING,IN SERVICE,PARK & RIDE SITE,2015-07-22T09:10:25Z,2016-03-07T15:18:24Z,1
64df840b26595a635df3e0d98ea514a4,HALBEATH PARK & RIDE,56.08164,-3.394109,INVERKEITHING,IN SERVICE,PARK & RIDE SITE,2015-07-22T09:11:43Z,2016-03-07T15:18:37Z,1
086c3137f78e9bcbcc62671775a4a248,HALBEATH PARK & RIDE,56.08164,-3.394109,INVERKEITHING,IN SERVICE,PARK & RIDE SITE,2015-07-22T09:14:59Z,2016-03-07T15:18:57Z,1
3c0925cac8da28b8a8925d2045dfc1e6,HALBEATH PARK & RIDE,56.08164,-3.394109,INVERKEITHING,IN SERVICE,PARK & RIDE SITE,2015-07-22T09:16:14Z,2016-03-07T15:19:11Z,1
cd4b1303679288700d79aeddabbff9b1,HALBEATH PARK & RIDE,56.08164,-3.394109,INVERKEITHING,IN SERVICE,PARK & RIDE SITE,2015-07-22T09:17:28Z,2016-03-07T15:19:27Z,1
5c46734a1f869b218a323fe10da3a3ef,HALBEATH PARK & RIDE,56.08164,-3.394109,INVERKEITHING,IN SERVICE,PARK & RIDE SITE,2015-07-22T09:18:38Z,2016-03-07T15:19:41Z,1
493e4d085871150617f68c8c04b6b877,KINROSS PARK AND RIDE,56.207262,-3.433714,KINROSS,IN SERVICE,PARK & RIDE SITE,2015-07-22T09:59:18Z,2016-03-08T12:48:05Z,3
256a691661cf5a9a270dcc00eb98bd4a,KIRKLISTON LIBRARY,55.955262,-3.401527,KIRKLISTON,IN SERVICE,OTHER,2015-07-22T10:02:01Z,2016-03-07T14:57:01Z,1
7368a605424c892197c5fc1743f2d3b1,UNIVERSITY OF EDINBURGH MAIN LIBRARY CAR PARK,55.942754,-3.188781,EDINBURGH,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-07-22T10:06:33Z,2016-03-07T14:55:20Z,1
f7d019caa4d2218c149d2617aa217bbd,UNIVERSITY OF EDINBURGH MAIN LIBRARY CAR PARK,55.942754,-3.188781,EDINBURGH,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-07-22T10:08:23Z,2016-03-07T14:55:35Z,1
566cf8f56fd4d12cc7a11cbb152b1dfa,QUEEN MARGARET UNIVERSITY,55.931308,-3.073058,MUSSELBURGH,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-07-22T10:12:15Z,2016-03-08T09:58:58Z,1
489372f0439ac55b19292faf48ae2784,QUEEN MARGARET UNIVERSITY,55.931308,-3.073058,MUSSELBURGH,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-07-22T10:13:21Z,2016-03-08T09:59:12Z,1
a29e53dbb7ce3a2cfb018b677933efd4,REIDHAVEN SQUARE KEITH,57.538617,-2.951777,KEITH,IN SERVICE,OTHER,2015-07-22T10:22:23Z,2016-03-08T12:23:48Z,3
f8f19b1d03857e6d43cd1216dcf0e3e6,SOUTH EDINBURGH LOCAL OFFICE,55.903489,-3.152711,EDINBURGH,IN SERVICE,WORKPLACE CAR PARK,2015-07-22T10:26:31Z,2016-03-08T09:50:06Z,1
cc7103989e37443c5d11d8a449f440a3,SOUTH EDINBURGH LOCAL OFFICE,55.903489,-3.152711,EDINBURGH,IN SERVICE,WORKPLACE CAR PARK,2015-07-22T10:27:51Z,2016-03-08T09:57:38Z,1
043d17e34d04a220464464bc8f38147f,SOUTH INCH CAR PARK,56.390662,-3.426569,PERTH,IN SERVICE,OTHER,2015-07-22T10:32:32Z,2016-03-08T09:29:14Z,2
86da738753c41ba9d768c2bc1bc72d2b,WATER YETT CAR PARK,55.976616,-3.606845,LINLITHGOW,IN SERVICE,LEISURE CENTRE,2015-07-22T10:37:53Z,2016-03-08T10:29:18Z,2
2d0e62248b7f74a0938cbc5681a7aae4,WHITFIELD CENTRE,56.488907,-2.928023,DUNDEE,IN SERVICE,WORKPLACE CAR PARK,2015-07-22T10:42:03Z,2016-03-07T14:11:43Z,1
2d9bbcc6d70c778a52789d13d8a1a00f,WHITFIELD CENTRE,56.488907,-2.928023,DUNDEE,IN SERVICE,WORKPLACE CAR PARK,2015-07-22T10:43:27Z,2016-03-07T14:10:44Z,1
da61dbfa824e2aaa6713f4faa33f4763,CLARK ST PAISLEY,55.854042,-4.435102,PAISLEY,IN SERVICE,WORKPLACE CAR PARK,2015-07-23T07:45:20Z,2016-03-14T13:53:55Z,2
755526611165c8134cb4c89c31a20c2b,UNDERWOOD RD 1,55.848236,-4.436432,PAISLEY,IN SERVICE,WORKPLACE CAR PARK,2015-07-23T07:47:20Z,2016-03-14T13:52:50Z,2
592df05011dbe17b30b567033da30cb8,UNDERWOOD RD 2,55.848236,-4.436432,PAISLEY,IN SERVICE,WORKPLACE CAR PARK,2015-07-23T07:49:16Z,2016-03-14T13:53:05Z,2
d34fd5f70965e6268d6d36094707c21d,INVERNESS COLLEGE,57.485143,-4.22183,INVERNESS,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-08-10T07:39:51Z,2016-03-07T14:32:35Z,2
dca6444f543eee06f522edce4eec60ea,AYR COLLEGE DAM PARK AYR,55.46305,-4.620348,AYR,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-08-10T07:42:36Z,2016-03-07T14:33:03Z,2
0b10574b8240b424056808b793bef04f,UNIVERSITY OF THE WEST OF SCOTLAND,55.780129,-4.047571,HAMILTON,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-08-10T07:45:53Z,2016-03-07T14:33:48Z,2
1ebdaa699230fd8c7e5c81653ce4c2fd,MIDLOTHIAN CAMPUS EDINBURGH,55.882421,-3.079255,DALKEITH,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-08-10T07:48:44Z,2019-11-07T20:53:14Z,2
0ac6bcae397df2f383a0ea9da5e86718,GRANTON CAMPUS EDINBURGH,55.977332,-3.244953,EDINBURGH,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-08-10T07:56:21Z,2016-03-07T14:34:51Z,2
f0195807aca4ccf7e345a0d6066c5182,GRANTON CAMPUS,55.977332,-3.244953,EDINBURGH,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-08-10T07:57:52Z,2016-03-07T14:35:09Z,2
4575b9b026b3a8ad63406363c8e9e5e5,MIDLOTHIAN CAMPUS,55.88348,-3.077109,DALKEITH,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-08-10T07:59:58Z,2016-03-07T14:35:44Z,2
b3d9bf9a49e562737fa785a78c7c2380,EDINBURGH COLLEGE MILTON ROAD CAMPUS,55.943175,-3.096842,EDINBURGH,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-08-10T08:05:19Z,2016-03-07T14:36:15Z,2
818496426803c75612a7483828823f7d,EDINBURGH COLLEGE MILTON ROAD CAMPUS,55.943175,-3.096842,EDINBURGH,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-08-10T08:07:21Z,2016-03-07T14:36:35Z,2
00a2c01b0d106174280311c645ffe21f,KILMARNOCK COLLEGE,55.610126,-4.490015,KILMARNOCK,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-08-10T08:24:30Z,2016-03-07T14:36:59Z,2
fd9f53461c57c2ea3318c601f13beb0d,EDINBURGH UNIVERSITY,55.948699,-3.184591,EDINBURGH,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-08-10T08:27:52Z,2016-03-07T14:54:52Z,2
4aed2babc099770d06ea7e87b5dcb820,BELLSHILL P&R  CAR PARK BELLSHILL,55.816328,-4.02652,BELLSHILL,IN SERVICE,OTHER,2015-08-10T08:30:45Z,2016-03-07T14:56:10Z,2
fbfc31862ac2646a6e7d53e8c2f2aa35,DUNMAIL AVENUE,57.116674,-2.178881,ABERDEEN,IN SERVICE,OTHER,2015-08-10T08:35:59Z,2016-03-08T07:39:15Z,2
75d109e54ce75b05064374ae0b77a359,NHS WESTERN GENERAL CREWE ROAD SOUTH,55.962304,-3.234667,EDINBURGH,IN SERVICE,NHS PROPERTY,2015-08-10T08:38:15Z,2016-03-08T07:41:43Z,1
1252ec4001e6e2b226066184d0e0216b,NHS WESTERN GENERAL CREWE ROAD SOUTH,55.962304,-3.234667,EDINBURGH,IN SERVICE,NHS PROPERTY,2015-08-10T08:39:34Z,2016-03-08T07:42:00Z,1
de7511823b4770f3cbfd0283d4d3d0b7,VALE OF LEVEN HOSPITAL,55.992863,-4.591746,ALEXANDRIA,IN SERVICE,NHS PROPERTY,2015-08-10T08:42:38Z,2016-03-08T08:14:24Z,2
9876b43ac1d19e78b15dade574ebfd9a,MONTROSE SPORTS COMPLEX,56.70888,-2.460069,MONTROSE,IN SERVICE,LEISURE CENTRE,2015-08-10T08:44:41Z,2016-03-08T09:31:57Z,2
8113d8c4e2dfdd0d3edb3d3829366744,SOUTH EDINBURGH OFFICE,55.903489,-3.152711,EDINBURGH,IN SERVICE,WORKPLACE CAR PARK,2015-08-10T08:50:06Z,2016-03-08T09:49:48Z,1
15d8fddbc12a7572e1001984365f8706,NORTH EDINBURGH OFFICE,55.969161,-3.247991,EDINBURGH,IN SERVICE,WORKPLACE CAR PARK,2015-08-10T08:53:25Z,2016-03-08T09:57:55Z,1
a57c0426652fb8667beac932d7a1d457,NORTH EDINBURGH OFFICE,55.969161,-3.247991,EDINBURGH,IN SERVICE,WORKPLACE CAR PARK,2015-08-10T08:55:00Z,2016-03-08T09:58:12Z,1
fa702e35319d3f9b53342314a075f1cf,HOLYROOD LEISURE CENTRE,55.831962,-4.249485,GLASGOW,IN SERVICE,LEISURE CENTRE,2015-09-09T12:37:12Z,2016-03-08T10:00:06Z,2
c39712e5243e23372f53b2990ab42afe,GLASGOW NATIONAL HOCKEY CENTRE,55.846372,-4.234039,GLASGOW,IN SERVICE,LEISURE CENTRE,2015-08-10T09:07:46Z,2016-03-08T10:15:54Z,2
f38da3e6981546ee3eb76dd21205e00b,SHIELDS ROAD PARK AND RIDE,55.849615,-4.275779,GLASGOW,IN SERVICE,PARK & RIDE SITE,2015-08-10T09:10:03Z,2016-03-08T10:13:29Z,3
63b85f44709e49f91c2b1edb8f6be2e0,DUNDEE ICE ARENA,56.479704,-3.013459,DUNDEE,IN SERVICE,LEISURE CENTRE,2015-08-10T09:12:38Z,2016-03-08T10:18:20Z,3
a30f113c7624bd6ce9ca2c7cfc13dc4f,FLUTHERS CAR PARK,56.320372,-3.010026,CUPAR,IN SERVICE,OTHER,2015-08-10T09:14:52Z,2016-03-08T10:19:05Z,2
b1dbc35c151f29dc80ec97a4fced097f,VIEWFIELD TERRACE CAR PARK,56.070484,-3.45525,DUNFERMLINE,IN SERVICE,OTHER,2015-08-10T09:21:28Z,2016-03-08T12:36:44Z,2
5b63f3f68913d801426d67ac105e1558,GRANTFIELD COUNCIL OFFICES,60.157558,-1.156903,SHETLAND,IN SERVICE,OTHER,2015-08-10T09:23:31Z,2016-03-08T12:38:08Z,2
715ccc532ace4d25e020acdba4c23e04,CLICKIMIN LESUIRE CENTRE,60.152243,-1.161166,SHETLAND,IN SERVICE,LEISURE CENTRE,2015-08-10T09:25:34Z,2016-03-08T12:39:32Z,2
acbdfba872779464422f3d8300713d10,NORTH NESS COUNCIL OFFICES,60.158945,-1.14622,SHETLAND,IN SERVICE,WORKPLACE CAR PARK,2015-08-10T09:27:48Z,2016-03-08T12:39:56Z,2
f23b0156c2fee3a7f4c921ccfdcecabd,INGLISTON PARK & RIDE RAPID,55.939009,-3.356512,NEWBRIDGE,IN SERVICE,PARK & RIDE SITE,2015-08-10T09:29:50Z,2019-11-07T20:53:46Z,3
9679c745a1f63e6aece6a5e13902212f,MCKILLOP CENTRE LOCHWINNOCH,55.793799,-4.631981,JOHNSTONE,IN SERVICE,LEISURE CENTRE,2015-08-10T09:32:38Z,2016-03-08T12:48:58Z,2
2d629f2f3927721e38ed2e417ac7aa79,HARBOUR ROAD EYEMOUTH,55.869777,-2.089797,EYEMOUTH,IN SERVICE,OTHER,2015-08-10T09:36:13Z,2016-03-08T12:50:09Z,3
b7c93862ca88f043ca61d3d7956cd0f3,NEWTOWN ST BOSWELLS,55.578563,-2.675484,MELROSE,IN SERVICE,OTHER,2015-08-10T09:38:33Z,2016-03-08T12:53:07Z,1
796eb50a93f0f090063f36d64268dd97,NAPIER UNIVERSITY,55.933326,-3.213896,EDINBURGH,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-08-10T09:40:22Z,2016-12-14T13:13:47Z,3
bc6bd88c94609d4921de4db30894c47c,STRAITON - MOVED FROM FETTES POLICE HQ,55.88664,-3.16704,EDINBURGH,IN SERVICE,PARK & RIDE SITE,2015-08-10T09:42:21Z,2019-11-07T20:54:05Z,1
325ad67f01a5c93112f7e028504f4411,STRAITON - MOVED FROM FETTES POLICE HQ,55.88664,-3.16704,EDINBURGH,IN SERVICE,PARK & RIDE SITE,2015-08-10T09:45:50Z,2019-11-07T20:54:18Z,1
89760519c6f067d438f5f0db374a20ab,RAVERNSCRAIG SPORTS CENTRE,55.792068,-3.964213,MOTHERWELL,IN SERVICE,LEISURE CENTRE,2015-08-10T09:51:30Z,2016-05-24T08:16:07Z,2
25f47acb3f313a16a88ddc3883b32f49,HORIZON SCOTLAND FORRES ENTERPRISE PARK,57.615065,-3.572212,FORRES,IN SERVICE,OTHER,2015-08-10T09:55:55Z,2016-03-14T13:00:50Z,2
201c0f76a64e14fdfe74bdff9eb099f0,GLENEAGLES HOTEL,56.283385,-3.752183,AUCHTERARDER,IN SERVICE,OTHER,2015-08-10T09:58:44Z,2016-03-14T13:12:33Z,2
89bd5d4b87aea5da1b508e011cf760aa,MEEKS ROAD FALKIRK,56.0032,-3.786629,FALKIRK,IN SERVICE,OTHER,2015-08-10T10:00:23Z,2016-03-14T13:43:42Z,3
60d13a450feeec30718070c94ecd841c,STATION PARK CAR PARK MOFFAT,55.32969,-3.44582,MOFFAT,OUT OF SERVICE,OTHER,2015-08-31T13:35:39Z,2016-03-14T13:03:02Z,3
f34d3f5532b0dce1ef66eb6c5a5c7db9,BEECHWOOD AVE AUCHINLECK,55.469174,-4.291583,CUMNOCK,IN SERVICE,OTHER,2015-08-31T13:54:08Z,2016-03-14T12:47:27Z,2
9e2f657b358da6c2673c09c1769799cb,NEW CUMNOCK - CASTLE CAR PARK,55.398199,-4.183853,CUMNOCK,IN SERVICE,OTHER,2015-08-31T13:56:57Z,2016-03-14T12:37:04Z,3
e11e2ec257436e113c2c1bae5658870f,KILMARNOCK - AYRSHIRE ATHLETICS ARENA,55.601439,-4.487591,KILMARNOCK,IN SERVICE,LEISURE CENTRE,2015-08-31T13:59:34Z,2016-03-14T12:49:16Z,3
77fbfe9c9116dbd570174ed214e77d9c,INVERNESS CATHEDRAL CAR PARK,57.474894,-4.231315,INVERNESS,IN SERVICE,OTHER,2015-09-01T06:50:16Z,2016-03-08T13:13:02Z,3
35e3dc185e29d7889f2b2250517b2396,HELMSDALE CAR PARK DUNROBIN STREET,58.116858,-3.652821,HELMSDALE,IN SERVICE,OTHER,2015-09-01T06:53:20Z,2016-03-08T13:13:30Z,3
013d7ed07964596311d7299b734e97ef,LASSWADE CENTRE,55.873777,-3.11726,BONNYRIGG,IN SERVICE,OTHER,2015-09-01T06:54:52Z,2016-03-14T14:09:30Z,2
4b6ff1569f3a4a0ada118e6d70fc7a71,PENICUIK LEISURE CENTRE,55.830051,-3.229626,PENICUIK,IN SERVICE,LEISURE CENTRE,2015-09-09T12:37:12Z,2016-03-14T14:09:10Z,2
f5ea287e37175b40f6567eb0cf6878c7,BLAIRGOWRIE CROFT LANE CAR PARK,56.591567,-3.339315,BLAIRGOWRIE,IN SERVICE,OTHER,2015-09-01T06:59:59Z,2016-03-14T13:51:25Z,3
0400414f524731dbd9c2e70b9d042495,CRIEFF KING STREET CAR PARK,56.371557,-3.843667,CRIEFF,IN SERVICE,OTHER,2015-09-01T07:04:05Z,2016-03-14T13:51:12Z,3
b791d74d3f40b71f77b9c9df9927ed5a,GIRVAN HARBOUR,55.242565,-4.859788,GIRVAN,IN SERVICE,OTHER,2015-09-01T07:08:09Z,2016-03-14T12:46:36Z,3
33769ddfe7d275adfcacc149fe886c75,TROON SWIMMING POOL,55.545644,-4.662229,TROON,IN SERVICE,OTHER,2015-09-01T07:09:59Z,2016-03-14T12:46:54Z,2
2e38d4f95cd6935a92ef1f5e332ff63d,PRESTWICK BELLEVUE ROAD CAR PARK,55.495238,-4.610706,PRESTWICK,IN SERVICE,OTHER,2015-09-01T07:11:29Z,2016-03-14T12:47:11Z,2
5115571fbfe51cb02be4e3474aeb7bfb,SATROSPHERE CAR PARK,57.153271,-2.084727,ABERDEEN,IN SERVICE,PUBLIC CAR PARK,2015-09-15T08:43:45Z,2019-11-07T20:54:53Z,2
94267a1be8bc63568117c29b78bd5250,BRIDGE OF DON LIBRARY CAR PARK,57.181511,-2.100076,ABERDEEN,IN SERVICE,PUBLIC CAR PARK,2015-09-15T08:46:41Z,2016-03-14T13:39:14Z,2
40001eb613ebc80a610670c0187b0153,DANESTONE CAR PARK,57.182626,-2.136902,ABERDEEN,IN SERVICE,PUBLIC CAR PARK,2015-09-15T08:48:35Z,2016-03-14T13:37:44Z,2
a61252b12584d8bf30a2d06acaf36262,KINCORTH LIBRARY,57.120828,-2.10409,ABERDEEN,IN SERVICE,PUBLIC CAR PARK,2015-09-15T08:50:21Z,2016-03-14T13:38:54Z,2
efe3192d78a1ce56ee8080149d5de969,INVERARAY: AVENUE CAR PARK,56.228881,-5.075206,INVERARAY,IN SERVICE,PUBLIC CAR PARK,2015-10-05T09:06:51Z,2016-03-14T14:38:30Z,3
1cd447f71049c5b0577adc856eb45a69,DUNOON: COAL PIER,55.947939,-4.923696,DUNOON,IN SERVICE,PUBLIC CAR PARK,2015-10-05T09:09:29Z,2016-03-14T14:39:00Z,3
ae91e2acc23021bdb0e89ae0904b2695,DOLLAR: PARK PLACE,56.162295,-3.670092,DOLLAR,IN SERVICE,PUBLIC CAR PARK,2015-10-05T09:11:24Z,2016-03-14T14:02:18Z,2
c7a928a0e2af5c70286a42e3a50c0f7b,MENSTRIE: MAIN STREET,56.150058,-3.853344,MENSTRIE,IN SERVICE,PUBLIC CAR PARK,2015-10-05T09:13:14Z,2016-03-14T14:02:34Z,2
549fb7df0c9a815e35557d444712cb8c,TILLICOULTRY: MURRAY SQUARE,56.15322,-3.739764,TILLICOULTRY,IN SERVICE,PUBLIC CAR PARK,2015-10-05T09:15:17Z,2016-03-14T14:02:48Z,2
dce15ca525543546e4606e19ded774ff,TULLIBODY: TRON COURT,56.133953,-3.837233,ALLOA,IN SERVICE,PUBLIC CAR PARK,2015-10-05T09:17:43Z,2016-03-14T14:01:58Z,2
83071a75fc2e79b3a631a7ac1db599bb,SPOTT ROAD DUNBAR,55.995614,-2.509078,DUNBAR,IN SERVICE,PUBLIC CAR PARK,2015-10-05T09:21:59Z,2016-03-14T14:35:23Z,3
0bca32740868fedd063b49c7d0c54166,PORTREE BAYVIEW CAR PARK,57.411117,-6.194342,PORTREE,IN SERVICE,PUBLIC CAR PARK,2015-10-05T09:24:01Z,2016-03-08T12:41:19Z,3
25f7f34b6959f38ebd99b6b3ee4a2d93,GRANTON ON SPEY BURNFIELD AVENUE CAR PARK,57.331472,-3.606754,GRANTOWN-ON-SPEY,IN SERVICE,PUBLIC CAR PARK,2015-10-05T09:26:07Z,2016-03-08T12:42:24Z,3
f907f2eee70c5b831f520f1546e8cf07,QUEEN STREET CAR PARK,57.81074,-4.055072,TAIN,IN SERVICE,PUBLIC CAR PARK,2015-10-05T09:32:04Z,2016-03-08T12:42:05Z,3
705b997cc612d949fc0c9b6e0b4295a2,SHERIFFHALL P & R,55.880229,-3.090126,DALKEITH,IN SERVICE,PUBLIC CAR PARK,2015-10-05T09:36:15Z,2016-03-14T14:30:37Z,2
633cc4cf037f7d8f2460777b0910d431,SHERIFFHALL P & R,55.899639,-3.088976,DALKEITH,IN SERVICE,PARK & RIDE SITE,2015-10-05T09:38:39Z,2016-03-14T14:08:47Z,3
6c5e29c2f4babe8a9919a613b4bd4fa4,VIKINGAR LARGS,55.799776,-4.869295,LARGS,IN SERVICE,PUBLIC CAR PARK,2015-10-05T09:44:33Z,2016-03-14T14:35:41Z,3
28e7862e866b542d465bdf453eccc326,WOODWYND CAR PARK,55.654095,-4.696695,KILWINNING,IN SERVICE,PUBLIC CAR PARK,2015-10-05T09:46:48Z,2016-03-14T14:30:05Z,3
35d78b8cd6ce34df726237ceaa51f8c7,SALTCOATS WINDMILL ST. CAR PARK,55.634863,-4.785377,SALTCOATS,IN SERVICE,PUBLIC CAR PARK,2015-10-05T09:49:33Z,2016-03-14T14:36:25Z,2
d10a2208081ec964f458b7d4b846c387,KILBIRNIE: GARNOCK ST. CAR PARK,55.755108,-4.685335,KILBIRNIE,IN SERVICE,PUBLIC CAR PARK,2015-10-05T09:51:47Z,2016-03-14T14:34:27Z,2
9bba2367cf351c53b2e3c143a80f9884,MONTGOMERIE HOUSE CAR PARK,55.647251,-4.720862,KILWINNING,IN SERVICE,PUBLIC CAR PARK,2015-10-05T09:53:22Z,2016-03-14T14:42:34Z,2
0afefa2281c2f8b0b86d6332e2cdbe7d,IRVINE CENTRAL CAR PARK,55.617198,-4.666602,IRVINE,IN SERVICE,PUBLIC CAR PARK,2015-10-05T09:55:09Z,2016-03-14T14:42:54Z,1
6744b25ae36c598ef6879c6612ae9695,HELENSBURGH: PIER CAR PARK,56.003203,-4.734628,HELENSBURGH,IN SERVICE,PUBLIC CAR PARK,2015-11-13T14:57:33Z,2016-03-14T14:36:42Z,2
41609623b760b229dbbe82d8e342d22a,ROTHESAY: GUILFORD SQ CAR PARK,55.837353,-5.053654,ISLE OF BUTE,IN SERVICE,PUBLIC CAR PARK,2015-11-13T15:04:39Z,2016-10-18T13:39:49Z,2
4fd100b10c0156d847aef4e44cda8fb9,MASTRICK HOUSING OFFICE,57.15665,-2.164577,ABERDEEN,IN SERVICE,WORKPLACE CAR PARK,2015-11-16T10:35:29Z,2016-03-14T13:38:30Z,2
a38c63887cb8c9402729f0dfe197904a,FOREGATE CAR PARK KILMARNOCK ,55.610767,-4.494772,KILMARNOCK,IN SERVICE,PUBLIC CAR PARK,2015-11-16T13:18:24Z,2016-03-14T14:34:42Z,2
33ead3e335e920423af6cda0b1458ff8,QUEEN MARGARET HOSPITAL DUNFERMLINE,56.082307,-3.426963,DUNFERMLINE,IN SERVICE,NHS PROPERTY,2015-11-16T13:27:43Z,2016-03-14T13:52:32Z,2
0a48226fefd5f7f8b9649e398751b73e,MEALS ON WHEELS DALGAIRN CENTRE CUPAR,56.323257,-3.016424,CUPAR,IN SERVICE,WORKPLACE CAR PARK,2015-11-16T13:31:31Z,2016-03-14T13:40:51Z,2
828826297d7ea460155685a47ad70b4f,RAILWAY CAR PARK PITGAVENY STREET LOSSIEMOUTH.,57.719793,-3.281692,LOSSIEMOUTH,IN SERVICE,PUBLIC CAR PARK,2015-11-16T14:10:48Z,2016-03-14T13:01:09Z,2
2e51781475bcf2b73e4027ba4cb94aa8,MILLPORT,55.750771,-4.932317,ISLE OF CUMBRAE,IN SERVICE,PUBLIC CAR PARK,2015-11-16T14:39:31Z,2016-03-14T14:37:33Z,2
c0c1a31dca04c30219af25ccc4e7738b,SHETLAND - BIXTER,60.253922,-1.404005,SHETLAND,IN SERVICE,PUBLIC CAR PARK,2015-11-16T14:47:07Z,2016-04-06T11:27:42Z,2
708a1db461785fc4ed8dcea6872bf7bf,BRAE HEALTH CENTRE BRAE SHETLAND,60.155183,-1.156171,SHETLAND,IN SERVICE,PUBLIC CAR PARK,2015-11-16T14:50:20Z,2016-03-14T14:35:06Z,2
0f73ede5d16cee6965344290706c986c,MCJERROW CAR PARK LOCKERBIE,55.121783,-3.357708,LOCKERBIE,IN SERVICE,PUBLIC CAR PARK,2015-11-17T08:31:02Z,2016-03-14T14:25:36Z,2
4d65e08bffbef39d2422fcf6274c5570,ST JOHN'S TOWN OF DALRY,55.105207,-4.160126,CASTLE DOUGLAS,IN SERVICE,PUBLIC CAR PARK,2015-11-17T09:12:05Z,2016-03-14T14:09:56Z,2
b1e9b6a4f557d1dca0f626e3a1605594,TWEEDBANK STATION,55.604795,-2.75983,GALASHIELS,IN SERVICE,PUBLIC CAR PARK,2015-11-17T10:18:14Z,2016-03-14T13:26:03Z,2
879524f6284d9922de824c77c4a03141,TWEED MILL STATION,55.623156,-2.823339,GALASHIELS,IN SERVICE,PUBLIC CAR PARK,2015-11-17T10:19:38Z,2016-03-07T12:26:21Z,2
9ca63c9e73a047353e17845c6f4cfe5b,STOW STATION,55.692171,-2.86545,GALASHIELS,IN SERVICE,PUBLIC CAR PARK,2015-11-17T10:20:54Z,2016-03-14T13:25:41Z,2
b12eb2ad6b9e2f46db291c12271a942e,GOREBRIDGE STATION,55.840006,-3.047179,GOREBRIDGE,IN SERVICE,PUBLIC CAR PARK,2015-11-17T10:37:02Z,2016-03-14T13:25:21Z,2
6c71c32d4dbcd21cd73552855eed2d79,NEWTONGRANGE STATION,55.864919,-3.068526,DALKEITH,IN SERVICE,PUBLIC CAR PARK,2015-11-17T10:38:38Z,2016-03-14T13:24:53Z,2
f46edc6f6ca258267098982a4fccc4b6,ESKBANK STATION,55.881986,-3.08554,DALKEITH,IN SERVICE,PUBLIC CAR PARK,2015-11-17T10:40:02Z,2016-03-14T13:24:37Z,2
5753173375a87557dbfdcf86173a1c34,SHAWFAIR STATION,55.920016,-3.078725,DALKEITH,IN SERVICE,PUBLIC CAR PARK,2015-11-17T10:41:46Z,2016-03-14T13:24:09Z,2
8599154eb363835d2b5a661b4be41cfb,CALLANDER,56.244764,-4.217906,CALLANDER,IN SERVICE,PUBLIC CAR PARK,2015-11-25T13:51:23Z,2016-03-14T13:05:52Z,2
7be605f9ba7115a39aed9ee3a37cda87,CASTLEVIEW PARK & RIDE,56.130497,-3.964284,STIRLING,IN SERVICE,PUBLIC CAR PARK,2015-11-25T13:54:08Z,2016-03-14T13:06:33Z,2
62e801189e50edbf8e1a02e41b29716c,BISHOPBRIGGS,55.941555,-4.159049,BISHOPBRIGGS,IN SERVICE,PUBLIC CAR PARK,2015-11-25T13:59:11Z,2016-03-08T12:45:58Z,2
67ebfdafed3bba6b03d8d3258f747e59,BEARSDEN - ROMAN ROAD CAR PARK.,55.920329,-4.331492,BEARSDEN,IN SERVICE,PUBLIC CAR PARK,2015-12-01T12:31:17Z,2016-03-17T11:05:40Z,2
d3eeb58158c970ee6729bd189219d943,BLYTHSWOOD SQUARE,55.863438,-4.262381,GLASGOW,IN SERVICE,ON-STREET,2015-12-01T12:34:30Z,2016-03-14T14:25:53Z,2
87b975920cf2a335c1751a794e57e8c8,GLASGOW WEST CAMPBELL ST,55.859166,-4.262415,GLASGOW,IN SERVICE,ON-STREET,2015-12-01T12:38:18Z,2016-03-14T14:29:13Z,2
acb750a8d55ac0f804fca52bf05c1ddb,GLASGOW WEST CAMPBELL ST,55.859458,-4.262174,GLASGOW,IN SERVICE,ON-STREET,2015-12-01T12:40:02Z,2016-03-14T14:28:06Z,2
7541bdb7f38db779ceed417cda192e0c,HOUTON FERRY TERMINAL,58.91743,-3.183187,ORKNEY,IN SERVICE,PUBLIC CAR PARK,2015-12-01T12:52:44Z,2016-03-14T14:39:55Z,2
dc72d5ee7510e80a93a730cafb97d723,KILMACOLM,55.893124,-4.625941,KILMACOLM,IN SERVICE,PUBLIC CAR PARK,2015-12-01T13:04:23Z,2016-03-14T13:55:08Z,2
